timestamp,vibration,current,temperature,failure_in_72_hours
2024-03-19 00:26:18,0.326,15.05,48.4,0
2024-03-19 05:09:39,1.283,14.01,69.0,0
2024-03-19 07:50:33,0.897,10.65,62.1,0
2024-03-19 10:23:12,0.623,13.31,64.7,0
2024-03-19 14:41:25,0.169,13.84,69.1,0
2024-03-19 19:38:48,1.451,11.33,54.3,0
2024-03-19 21:18:12,1.485,14.45,72.0,0
2024-03-20 01:55:38,1.071,11.07,54.2,0
2024-03-20 05:43:44,1.283,8.21,54.4,0
2024-03-20 11:35:12,1.551,15.02,71.9,0
2024-03-20 16:29:04,1.75,14.26,59.4,0
2024-03-20 19:16:03,1.479,8.7,64.6,0
2024-03-20 21:43:46,0.213,9.57,49.6,0
2024-03-21 01:02:28,0.391,11.91,47.9,0
2024-03-21 03:34:55,1.928,12.51,70.3,0
2024-03-21 05:57:21,0.773,12.35,56.2,0
2024-03-21 10:57:29,7.462,35.94,97.9,1
2024-03-21 11:57:30,1.536,12.79,64.9,0
2024-03-21 16:30:19,1.493,11.86,56.9,0
2024-03-21 17:40:42,0.703,11.84,66.3,0
2024-03-21 20:10:10,0.377,8.73,63.6,0
2024-03-21 21:31:25,0.483,11.26,68.3,0
2024-03-21 22:38:03,1.695,14.91,69.3,0
2024-03-22 01:18:11,1.451,7.82,71.1,0
2024-03-22 03:19:50,0.541,12.45,65.8,0
2024-03-22 08:05:45,0.854,9.27,44.4,0
2024-03-22 10:52:45,1.324,12.0,68.5,0
2024-03-22 13:23:25,1.328,12.99,51.9,0
2024-03-22 15:05:29,0.413,8.78,70.3,0
2024-03-22 16:43:30,0.656,14.45,62.8,0
2024-03-22 22:32:59,1.384,9.24,56.9,0
2024-03-23 00:27:47,0.782,8.15,64.5,0
2024-03-23 04:14:01,1.306,10.54,71.1,0
2024-03-23 08:59:23,0.507,11.13,51.8,0
2024-03-23 12:03:01,0.727,11.15,60.4,0
2024-03-23 17:05:39,1.255,9.82,66.5,0
2024-03-23 18:10:51,0.404,12.53,62.4,0
2024-03-23 21:46:36,0.568,9.04,68.0,0
2024-03-24 01:55:47,0.218,13.56,56.1,0
2024-03-24 04:28:03,1.015,14.05,65.1,0
2024-03-24 06:01:40,0.882,8.43,68.6,0
2024-03-24 10:34:33,1.038,11.68,53.2,0
2024-03-24 12:48:37,1.806,8.57,49.0,0
2024-03-24 14:49:47,0.792,14.39,57.0,0
2024-03-24 18:00:57,1.516,14.51,50.8,0
2024-03-24 22:48:12,1.632,14.48,51.1,0
2024-03-25 03:37:16,0.463,10.99,51.7,0
2024-03-25 05:42:35,1.337,13.53,72.8,0
2024-03-25 08:05:05,1.005,13.67,75.8,0
2024-03-25 10:33:21,1.767,13.02,47.5,0
2024-03-25 14:24:40,1.924,8.13,59.7,0
2024-03-25 19:07:28,0.849,10.6,60.6,0
2024-03-25 21:05:22,0.789,11.65,72.0,0
2024-03-26 02:34:55,1.067,11.98,52.7,0
2024-03-26 04:26:32,1.39,11.71,65.6,0
2024-03-26 09:09:21,0.99,12.77,74.5,0
2024-03-26 11:50:23,1.399,12.37,59.1,0
2024-03-26 12:56:28,1.661,10.69,48.5,0
2024-03-26 16:13:03,1.354,12.79,66.8,0
2024-03-26 17:14:53,1.38,8.07,50.0,0
2024-03-26 18:36:32,0.965,14.83,71.8,0
2024-03-26 21:35:23,1.789,9.89,73.0,0
2024-03-26 23:56:02,0.866,12.71,55.4,0
2024-03-27 04:23:13,1.104,12.45,60.4,0
2024-03-27 09:04:38,1.851,14.21,66.1,0
2024-03-27 15:01:17,0.752,11.66,67.1,0
2024-03-27 16:06:45,1.235,11.34,55.4,0
2024-03-27 19:13:49,0.484,9.82,51.8,0
2024-03-27 23:44:53,0.905,12.38,60.1,0
2024-03-28 01:49:44,0.551,11.4,54.6,0
2024-03-28 05:36:54,0.663,9.87,63.4,0
2024-03-28 08:05:03,0.938,14.81,56.3,0
2024-03-28 11:33:03,1.051,11.3,63.2,0
2024-03-28 13:16:53,0.17,11.66,63.9,0
2024-03-28 16:41:30,0.353,13.86,66.5,0
2024-03-28 19:46:46,1.203,15.02,70.6,0
2024-03-28 20:54:24,1.796,10.2,64.6,0
2024-03-28 22:10:58,1.957,13.99,63.3,0
2024-03-29 03:29:06,0.973,10.48,56.6,0
2024-03-29 05:02:30,1.508,10.31,71.6,0
2024-03-29 08:22:13,1.552,13.02,50.8,0
2024-03-29 10:25:11,1.915,8.39,46.4,0
2024-03-29 11:34:24,1.786,12.38,73.6,0
2024-03-29 17:21:01,0.993,9.51,68.2,0
2024-03-29 18:44:48,0.564,10.02,54.5,0
2024-03-29 20:30:52,0.492,13.42,62.8,0
2024-03-29 23:53:10,0.601,13.68,59.9,0
2024-03-30 04:16:37,1.662,14.38,48.7,0
2024-03-30 07:11:50,0.959,8.34,68.7,0
2024-03-30 12:09:35,0.736,12.6,46.1,0
2024-03-30 13:13:57,1.895,11.06,56.0,0
2024-03-30 14:39:02,1.702,10.45,74.6,0
2024-03-30 18:00:23,1.644,14.05,55.6,0
2024-03-30 23:21:05,1.429,11.44,53.7,0
2024-03-31 01:23:50,1.238,13.08,48.7,0
2024-03-31 05:42:45,1.874,8.11,47.9,0
2024-03-31 08:28:36,1.211,9.03,67.3,0
2024-03-31 10:22:08,0.862,8.35,48.5,0
2024-03-31 15:22:36,1.926,13.29,45.2,0
2024-03-31 19:03:10,1.817,12.08,65.6,0
2024-04-01 00:49:51,1.38,15.29,68.3,0
2024-04-01 05:36:04,0.628,13.77,51.6,0
2024-04-01 11:14:00,1.342,9.83,50.9,0
2024-04-01 15:53:59,1.312,9.35,70.7,0
2024-04-01 21:30:27,1.311,13.33,57.4,0
2024-04-01 23:56:29,1.496,11.66,54.0,0
2024-04-02 05:16:54,0.933,11.99,47.4,0
2024-04-02 06:37:42,0.22,9.87,70.1,0
2024-04-02 08:31:30,0.523,14.49,51.2,0
2024-04-02 12:17:17,0.973,10.04,55.2,0
2024-04-02 16:06:08,1.637,7.88,56.3,0
2024-04-02 20:11:10,1.359,7.69,45.0,0
2024-04-02 23:41:10,1.158,12.18,45.4,0
2024-04-03 02:29:10,0.53,11.8,49.0,0
2024-04-03 05:36:58,1.276,10.37,71.6,0
2024-04-03 08:08:48,0.533,9.73,61.2,0
2024-04-03 10:00:24,0.873,8.63,46.5,0
2024-04-03 14:57:10,0.773,13.97,56.1,0
2024-04-03 19:49:35,1.968,13.44,70.3,0
2024-04-03 20:50:46,1.352,8.09,48.4,0
2024-04-04 02:23:17,0.243,8.96,65.8,0
2024-04-04 06:00:34,0.969,10.47,67.9,0
2024-04-04 08:52:19,1.415,10.99,47.5,0
2024-04-04 10:15:46,1.094,8.56,63.0,0
2024-04-04 14:12:01,0.847,7.81,54.0,0
2024-04-04 20:03:26,1.563,11.45,56.4,0
2024-04-04 23:57:58,1.64,10.37,51.2,0
2024-04-05 03:48:37,1.593,8.19,53.3,0
2024-04-05 07:21:37,1.283,12.51,47.8,0
2024-04-05 09:45:14,1.839,8.46,67.9,0
2024-04-05 15:10:38,1.713,10.78,59.7,0
2024-04-05 20:44:23,0.607,10.05,68.9,0
2024-04-06 00:56:05,1.283,14.12,63.0,0
2024-04-06 04:53:58,1.102,11.51,60.4,0
2024-04-06 06:47:22,0.99,11.89,46.7,0
2024-04-06 11:24:04,0.827,10.81,54.7,0
2024-04-06 15:31:39,0.124,8.22,65.8,0
2024-04-06 20:23:54,1.236,9.08,54.6,0
2024-04-06 22:39:15,0.362,11.15,49.0,0
2024-04-07 03:57:56,1.795,10.3,68.7,0
2024-04-07 06:33:03,1.571,9.8,54.3,0
2024-04-07 07:36:12,0.981,12.08,76.5,0
2024-04-07 10:02:41,1.636,12.52,47.9,0
2024-04-07 14:11:39,0.4,12.65,63.0,0
2024-04-07 17:18:02,1.596,11.88,67.6,0
2024-04-07 23:07:45,1.708,13.08,50.7,0
2024-04-08 03:39:27,0.951,11.36,74.4,0
2024-04-08 05:35:05,0.632,14.6,58.8,0
2024-04-08 09:47:36,0.271,9.25,62.6,0
2024-04-08 12:59:32,0.825,13.3,67.5,0
2024-04-08 14:00:19,0.851,7.91,55.4,0
2024-04-08 18:07:17,1.755,12.82,54.9,0
2024-04-09 00:04:52,0.99,9.44,53.3,0
2024-04-09 03:15:23,1.055,13.74,48.8,0
2024-04-09 06:11:53,0.81,15.27,75.0,0
2024-04-09 10:04:44,1.673,9.98,58.9,0
2024-04-09 14:33:10,0.507,13.28,43.9,0
2024-04-09 15:58:28,0.584,11.04,49.1,0
2024-04-09 17:10:30,1.884,14.2,71.9,0
2024-04-09 18:53:05,1.934,10.71,45.5,0
2024-04-09 20:24:56,1.18,14.46,65.8,0
2024-04-09 23:38:10,0.912,14.53,53.3,0
2024-04-10 04:54:12,0.392,14.85,63.3,0
2024-04-10 10:05:11,0.908,12.41,60.1,0
2024-04-10 16:03:01,1.765,10.79,57.1,0
2024-04-10 17:12:12,0.98,8.39,55.6,0
2024-04-10 18:40:18,1.352,10.05,54.8,0
2024-04-10 22:03:06,1.709,12.06,56.6,0
2024-04-11 02:14:08,1.39,10.14,68.1,0
2024-04-11 04:46:25,0.26,9.77,52.7,0
2024-04-11 08:20:00,0.099,13.38,58.7,0
2024-04-11 14:05:33,1.017,13.86,56.2,0
2024-04-11 16:45:18,0.753,9.17,45.5,0
2024-04-11 22:35:32,0.789,9.72,69.1,0
2024-04-12 04:12:00,1.213,15.26,58.5,0
2024-04-12 06:51:08,0.149,11.24,56.6,0
2024-04-12 09:59:54,1.501,9.54,62.0,0
2024-04-12 14:50:39,1.363,10.31,57.2,0
2024-04-12 17:46:40,0.924,13.33,60.0,0
2024-04-12 21:12:15,0.19,12.21,59.3,0
2024-04-13 01:05:08,1.785,9.62,66.4,0
2024-04-13 06:58:04,0.594,10.32,51.5,0
2024-04-13 10:40:28,1.675,10.24,50.3,0
2024-04-13 12:35:02,0.101,11.12,51.9,0
2024-04-13 16:53:51,0.67,9.04,45.5,0
2024-04-13 18:34:06,0.854,10.31,58.8,0
2024-04-13 23:42:30,0.502,11.42,58.2,0
2024-04-14 03:26:40,1.153,13.07,46.7,0
2024-04-14 07:23:09,0.127,11.03,54.4,0
2024-04-14 13:04:25,1.226,12.68,57.1,0
2024-04-14 17:01:00,0.289,11.44,71.2,0
2024-04-14 18:32:26,0.728,13.89,61.4,0
2024-04-14 20:43:59,0.748,10.71,46.8,0
2024-04-15 01:01:35,0.918,13.92,66.8,0
2024-04-15 06:51:57,1.504,12.34,50.8,0
2024-04-15 12:23:53,0.662,10.39,57.7,0
2024-04-15 14:29:35,1.675,8.91,44.8,0
2024-04-15 17:28:22,0.597,9.69,46.9,0
2024-04-15 21:26:35,1.192,10.84,49.3,0
2024-04-16 02:10:35,0.489,10.32,64.9,0
2024-04-16 08:07:17,1.802,8.71,72.1,0
2024-04-16 13:47:51,0.25,13.05,46.6,0
2024-04-16 16:47:39,0.855,12.58,64.5,0
2024-04-16 19:37:08,0.106,12.43,57.4,0
2024-04-16 23:24:46,1.093,9.54,56.8,0
2024-04-17 04:04:12,0.371,9.0,60.4,0
2024-04-17 07:51:03,0.179,9.96,58.4,0
2024-04-17 09:32:58,1.534,10.21,60.5,0
2024-04-17 13:20:21,1.093,15.19,54.4,0
2024-04-17 15:23:09,1.202,13.49,46.9,0
2024-04-17 17:16:29,0.622,14.49,72.6,0
2024-04-17 19:08:10,0.539,10.94,54.0,0
2024-04-17 20:12:54,0.9,12.93,54.7,0
2024-04-18 01:57:59,1.638,14.63,46.4,0
2024-04-18 03:49:03,0.513,13.69,70.9,0
2024-04-18 05:00:07,1.08,9.04,51.4,0
2024-04-18 06:41:50,1.752,8.14,65.8,0
2024-04-18 08:06:47,0.959,12.23,52.0,0
2024-04-18 12:51:25,1.422,12.83,71.4,0
2024-04-18 15:23:08,1.118,11.14,50.7,0
2024-04-18 19:30:09,0.873,9.8,60.3,0
2024-04-19 00:06:20,1.862,13.29,45.8,0
2024-04-19 03:23:37,0.907,12.34,46.8,0
2024-04-19 08:06:20,0.13,10.76,76.3,0
2024-04-19 13:57:21,1.606,13.52,74.5,0
2024-04-19 19:26:14,0.552,13.2,56.0,0
2024-04-20 00:56:54,1.171,12.84,45.9,0
2024-04-20 02:33:33,0.662,15.08,55.9,0
2024-04-20 08:27:03,1.492,9.47,70.3,0
2024-04-20 13:37:14,1.036,13.61,67.3,0
2024-04-20 17:58:17,1.708,10.52,62.0,0
2024-04-20 23:10:46,0.129,8.78,61.6,0
2024-04-21 02:34:46,0.591,12.93,66.8,0
2024-04-21 06:26:50,1.097,11.61,50.5,0
2024-04-21 09:21:29,0.772,11.28,54.8,0
2024-04-21 10:49:42,1.916,9.83,46.9,0
2024-04-21 13:38:50,1.071,10.41,67.1,0
2024-04-21 15:11:14,1.402,12.41,68.1,0
2024-04-21 18:16:15,1.923,8.87,56.3,0
2024-04-21 22:39:45,1.318,11.13,46.7,0
2024-04-22 02:19:36,1.217,8.08,59.1,0
2024-04-22 06:22:59,1.699,7.97,54.4,0
2024-04-22 08:55:04,1.602,11.37,60.4,0
2024-04-22 10:41:19,1.616,12.24,44.9,0
2024-04-22 14:26:06,0.496,13.93,72.1,0
2024-04-22 17:42:37,1.933,14.63,63.9,0
2024-04-22 23:09:47,0.43,12.67,56.9,0
2024-04-23 04:55:34,0.392,9.08,52.7,0
2024-04-23 08:20:40,1.753,12.01,59.7,0
2024-04-23 12:38:20,0.899,14.23,58.6,0
2024-04-23 15:15:39,1.326,11.52,48.2,0
2024-04-23 17:25:39,1.051,11.66,50.7,0
2024-04-23 23:07:31,1.857,15.06,45.4,0
2024-04-24 00:24:37,1.663,14.5,56.0,0
2024-04-24 01:53:38,1.555,15.27,57.5,0
2024-04-24 06:59:59,0.499,13.67,55.9,0
2024-04-24 12:33:13,6.221,36.9,108.3,1
2024-04-24 18:07:05,0.111,13.67,50.5,0
2024-04-24 20:05:10,0.489,10.49,52.2,0
2024-04-24 23:11:31,1.457,9.49,49.3,0
2024-04-25 03:47:18,0.731,7.99,52.9,0
2024-04-25 04:57:50,0.847,14.49,46.9,0
2024-04-25 07:29:47,0.883,7.93,69.8,0
2024-04-25 08:49:15,0.615,8.51,73.4,0
2024-04-25 12:56:46,1.572,9.26,45.1,0
2024-04-25 17:01:10,0.403,9.1,56.7,0
2024-04-25 21:49:45,0.268,9.01,73.5,0
2024-04-25 22:55:28,0.314,9.25,56.6,0
2024-04-26 04:49:16,0.162,9.61,68.0,0
2024-04-26 08:21:09,0.364,10.68,65.7,0
2024-04-26 13:07:47,0.622,9.39,69.0,0
2024-04-26 14:51:59,1.553,9.59,68.1,0
2024-04-26 19:04:56,1.995,7.72,66.7,0
2024-04-26 23:52:23,0.36,12.9,64.9,0
2024-04-27 05:23:44,1.906,9.04,46.7,0
2024-04-27 07:07:48,0.292,8.39,70.0,0
2024-04-27 09:26:07,0.184,10.11,49.5,0
2024-04-27 14:51:38,1.555,13.77,66.9,0
2024-04-27 16:48:34,1.31,13.05,52.2,0
2024-04-27 20:26:21,0.551,10.76,55.8,0
2024-04-28 00:12:11,0.119,13.4,62.0,0
2024-04-28 04:45:51,0.812,12.85,45.5,0
2024-04-28 10:01:08,1.781,12.63,58.8,0
2024-04-28 13:21:28,1.29,10.36,64.7,0
2024-04-28 17:47:49,1.105,13.08,51.7,0
2024-04-28 22:19:28,1.581,14.0,53.3,0
2024-04-29 00:51:08,0.338,9.32,50.8,0
2024-04-29 04:19:30,0.879,14.94,62.0,0
2024-04-29 07:51:56,0.447,8.77,67.9,0
2024-04-29 11:45:44,0.55,8.52,64.0,0
2024-04-29 16:55:27,1.23,8.32,58.3,0
2024-04-29 20:08:12,1.872,9.78,59.5,0
2024-04-30 01:46:42,1.245,14.41,69.5,0
2024-04-30 02:57:18,1.865,14.58,46.6,0
2024-04-30 05:36:50,0.804,14.31,70.0,0
2024-04-30 06:53:33,0.715,12.17,53.4,0
2024-04-30 12:11:04,0.756,9.75,66.7,0
2024-04-30 15:47:17,0.285,8.47,54.5,0
2024-04-30 17:24:49,0.267,8.73,74.6,0
2024-04-30 21:58:56,7.434,32.59,98.7,1
2024-05-01 01:21:04,1.236,12.24,69.6,0
2024-05-01 03:37:25,0.367,13.56,49.7,0
2024-05-01 06:44:25,5.14,24.65,84.4,1
2024-05-01 10:46:58,1.912,11.5,60.2,0
2024-05-01 14:05:13,1.811,11.73,74.5,0
2024-05-01 18:04:51,0.168,10.24,77.2,0
2024-05-01 23:59:02,1.217,12.62,68.9,0
2024-05-02 03:06:07,1.084,9.27,52.2,0
2024-05-02 08:28:55,1.658,13.34,50.9,0
2024-05-02 10:00:08,0.123,11.58,51.8,0
2024-05-02 13:37:41,0.462,15.0,46.9,0
2024-05-02 16:11:50,1.444,10.9,63.8,0
2024-05-02 18:27:26,1.803,10.52,68.0,0
2024-05-02 22:24:22,0.412,15.5,65.5,0
2024-05-03 02:55:21,0.478,8.55,52.6,0
2024-05-03 08:42:24,1.162,13.12,65.5,0
2024-05-03 11:55:27,0.522,13.17,65.5,0
2024-05-03 15:03:06,0.68,11.34,47.2,0
2024-05-03 19:11:51,1.769,14.9,54.8,0
2024-05-03 23:58:57,1.599,8.82,69.3,0
2024-05-04 04:03:21,1.259,9.77,52.6,0
2024-05-04 08:44:22,1.0,12.23,69.9,0
2024-05-04 13:59:44,1.225,11.58,74.8,0
2024-05-04 15:25:26,1.397,13.38,52.0,0
2024-05-04 17:50:21,1.562,14.88,53.9,0
2024-05-04 22:03:33,1.225,14.01,68.5,0
2024-05-05 03:53:08,0.516,11.61,67.9,0
2024-05-05 09:00:55,1.168,9.11,52.9,0
2024-05-05 10:15:22,0.278,8.33,70.4,0
2024-05-05 11:41:35,1.274,12.77,69.0,0
2024-05-05 13:39:32,0.439,10.9,48.1,0
2024-05-05 18:53:27,0.179,12.22,59.7,0
2024-05-05 22:57:49,1.392,14.57,63.5,0
2024-05-06 03:11:12,0.732,12.92,59.4,0
2024-05-06 05:23:44,0.748,13.08,56.5,0
2024-05-06 08:56:20,1.614,13.41,67.1,0
2024-05-06 10:33:23,1.075,8.83,48.3,0
2024-05-06 15:33:15,0.767,9.53,61.8,0
2024-05-06 17:58:34,0.867,9.03,50.6,0
2024-05-06 20:45:26,0.691,13.06,70.5,0
2024-05-07 00:51:07,1.46,13.65,52.6,0
2024-05-07 05:06:19,1.537,14.92,58.7,0
2024-05-07 10:25:28,1.41,11.24,53.5,0
2024-05-07 16:20:08,0.359,10.84,45.7,0
2024-05-07 17:54:04,0.626,10.36,66.9,0
2024-05-07 20:16:08,0.46,14.5,45.5,0
2024-05-08 02:12:05,0.551,14.56,61.5,0
2024-05-08 07:46:12,1.247,13.9,61.5,0
2024-05-08 09:00:44,1.126,10.73,68.9,0
2024-05-08 12:08:59,0.739,11.5,52.7,0
2024-05-08 16:14:19,1.555,14.53,71.4,0
2024-05-08 17:56:52,1.255,8.41,54.6,0
2024-05-08 20:07:35,0.577,10.88,61.1,0
2024-05-08 21:45:00,1.819,11.36,45.5,0
2024-05-09 00:36:57,0.386,14.65,66.6,0
2024-05-09 03:59:27,1.043,11.12,46.3,0
2024-05-09 08:59:10,0.644,14.53,45.6,0
2024-05-09 13:00:23,0.563,12.34,48.8,0
2024-05-09 16:15:19,1.007,9.98,55.2,0
2024-05-09 17:43:48,0.524,14.26,72.8,0
2024-05-09 20:34:02,0.706,9.52,71.8,0
2024-05-10 02:10:31,0.907,13.13,45.2,0
2024-05-10 05:02:41,0.69,8.71,55.6,0
2024-05-10 07:33:02,1.721,8.94,67.7,0
2024-05-10 11:01:38,1.101,14.87,67.8,0
2024-05-10 16:16:57,1.837,10.45,69.5,0
2024-05-10 18:05:14,0.5,14.92,66.4,0
2024-05-10 20:31:39,1.303,14.66,72.5,0
2024-05-11 02:15:06,1.435,11.43,64.5,0
2024-05-11 03:41:48,1.3,11.27,68.8,0
2024-05-11 05:44:35,1.465,9.77,44.5,0
2024-05-11 07:40:59,1.964,14.55,62.8,0
2024-05-11 10:55:32,1.595,11.75,56.7,0
2024-05-11 16:50:20,1.379,9.74,73.3,0
2024-05-11 21:17:17,0.461,9.05,44.3,0
2024-05-11 23:00:56,0.881,7.85,50.3,0
2024-05-12 02:14:01,1.684,10.74,56.8,0
2024-05-12 05:29:23,0.481,11.16,61.6,0
2024-05-12 06:54:54,1.639,12.46,62.8,0
2024-05-12 07:56:48,0.334,8.42,56.3,0
2024-05-12 12:33:09,0.492,9.7,48.2,0
2024-05-12 14:31:08,2.006,14.86,55.1,0
2024-05-12 20:22:40,1.414,11.47,69.2,0
2024-05-13 01:11:13,0.118,11.99,55.8,0
2024-05-13 03:00:54,1.034,10.65,52.3,0
2024-05-13 05:57:39,1.225,14.65,51.5,0
2024-05-13 08:34:49,1.736,9.39,73.3,0
2024-05-13 10:51:45,0.36,14.62,60.0,0
2024-05-13 16:14:23,1.767,11.19,51.9,0
2024-05-13 20:47:52,1.701,11.17,60.1,0
2024-05-14 01:36:53,0.798,10.19,74.9,0
2024-05-14 05:12:45,0.207,14.22,51.7,0
2024-05-14 07:23:24,0.566,15.17,50.3,0
2024-05-14 09:55:13,1.107,10.25,56.1,0
2024-05-14 14:22:50,0.142,13.15,69.1,0
2024-05-14 15:35:31,1.362,9.93,46.2,0
2024-05-14 20:19:01,0.896,13.97,73.7,0
2024-05-14 21:32:14,1.1,14.73,72.0,0
2024-05-15 01:46:46,1.837,11.47,65.0,0
2024-05-15 05:22:42,1.859,11.5,68.7,0
2024-05-15 10:07:30,0.78,11.51,52.8,0
2024-05-15 11:12:20,0.801,14.68,65.5,0
2024-05-15 15:26:01,1.39,13.72,50.6,0
2024-05-15 18:53:18,1.311,12.75,47.2,0
2024-05-15 21:22:58,0.301,13.86,54.2,0
2024-05-15 22:54:48,0.813,14.62,68.2,0
2024-05-16 03:45:45,1.131,8.73,64.3,0
2024-05-16 08:14:52,0.725,13.43,61.9,0
2024-05-16 12:22:43,1.162,9.35,46.6,0
2024-05-16 17:19:52,3.437,23.48,109.6,1
2024-05-16 19:26:38,1.792,8.37,68.4,0
2024-05-16 23:13:36,0.936,11.67,49.6,0
2024-05-17 00:24:27,1.098,13.89,53.7,0
2024-05-17 02:08:06,0.437,11.1,61.7,0
2024-05-17 06:45:42,1.42,9.71,43.1,0
2024-05-17 12:24:37,0.806,12.22,70.7,0
2024-05-17 17:27:01,1.365,10.18,50.0,0
2024-05-17 18:32:16,1.458,11.54,69.6,0
2024-05-17 20:49:35,1.874,13.67,60.2,0
2024-05-18 02:24:48,2.06,7.98,46.2,0
2024-05-18 08:24:15,0.699,9.26,59.3,0
2024-05-18 10:30:24,0.843,11.33,74.0,0
2024-05-18 15:37:53,0.879,11.55,62.1,0
2024-05-18 21:27:05,0.243,8.12,54.3,0
2024-05-19 01:18:22,0.106,13.86,51.8,0
2024-05-19 03:38:07,0.86,8.28,50.0,0
2024-05-19 06:52:01,1.454,14.44,48.3,0
2024-05-19 07:57:37,1.83,14.9,71.0,0
2024-05-19 12:23:23,0.395,8.69,73.1,0
2024-05-19 14:26:30,1.656,14.06,58.1,0
2024-05-19 17:11:23,1.034,13.73,49.0,0
2024-05-19 22:56:09,0.836,9.15,47.0,0
2024-05-20 01:01:59,1.092,13.55,64.4,0
2024-05-20 06:41:47,0.995,8.25,70.7,0
2024-05-20 11:17:50,0.91,10.18,62.5,0
2024-05-20 15:08:22,1.676,8.5,61.1,0
2024-05-20 20:14:42,1.303,11.8,55.9,0
2024-05-21 00:22:10,0.626,9.36,46.3,0
2024-05-21 01:39:25,0.192,10.07,71.8,0
2024-05-21 03:26:42,0.796,10.52,47.0,0
2024-05-21 06:09:26,1.728,13.53,64.8,0
2024-05-21 08:20:18,1.122,12.31,55.8,0
2024-05-21 09:21:26,0.458,14.72,62.1,0
2024-05-21 14:15:39,1.607,8.64,59.3,0
2024-05-21 16:44:07,0.379,11.79,57.5,0
2024-05-21 22:15:18,1.071,15.17,61.4,0
2024-05-21 23:52:43,1.433,10.91,65.6,0
2024-05-22 02:14:04,1.023,13.71,77.6,0
2024-05-22 05:08:46,0.896,9.77,48.0,0
2024-05-22 06:29:50,1.518,12.91,60.4,0
2024-05-22 09:59:51,0.717,11.6,69.8,0
2024-05-22 15:04:24,1.244,11.16,73.1,0
2024-05-22 19:35:07,1.46,8.79,67.5,0
2024-05-22 22:21:13,1.23,13.02,70.1,0
2024-05-23 03:31:22,1.905,13.61,59.5,0
2024-05-23 09:07:35,1.041,12.12,66.2,0
2024-05-23 14:00:15,0.733,8.06,65.4,0
2024-05-23 16:55:24,1.994,11.97,47.3,0
2024-05-23 20:13:49,0.744,14.25,66.7,0
2024-05-23 22:00:40,1.798,8.22,69.5,0
2024-05-24 02:51:49,1.933,14.25,75.6,0
2024-05-24 07:35:20,1.681,13.72,60.2,0
2024-05-24 09:43:27,1.793,8.81,51.6,0
2024-05-24 11:50:52,1.599,10.69,63.2,0
2024-05-24 14:28:50,1.261,8.06,46.8,0
2024-05-24 16:46:00,1.791,14.14,47.3,0
2024-05-24 21:00:19,1.786,8.37,69.2,0
2024-05-25 01:39:52,1.152,9.96,53.8,0
2024-05-25 04:32:35,0.725,11.1,59.3,0
2024-05-25 08:55:16,0.285,12.33,56.5,0
2024-05-25 10:04:20,1.505,11.51,60.3,0
2024-05-25 11:05:23,1.622,14.18,68.9,0
2024-05-25 12:15:23,0.335,10.23,66.0,0
2024-05-25 15:40:56,1.554,10.63,56.3,0
2024-05-25 19:56:08,1.381,10.57,66.5,0
2024-05-25 23:40:07,7.135,26.06,92.1,1
2024-05-26 03:43:47,1.473,9.29,65.1,0
2024-05-26 07:23:20,1.323,12.2,67.1,0
2024-05-26 09:04:03,1.945,12.33,46.1,0
2024-05-26 14:05:33,0.512,10.96,69.2,0
2024-05-26 18:07:39,1.696,13.08,57.9,0
2024-05-26 21:16:32,1.049,11.35,69.9,0
2024-05-27 01:17:19,1.627,12.71,70.9,0
2024-05-27 07:15:22,0.636,8.74,67.1,0
